Brand,Model,Color,Fuel,Kilometers,Trasmission,Price,Gov,Car Age,Kilometers Group
3.0,786.0,5.0,0.0,6.0,0.0,1285.0,102.0,5.0,5.0
0.0,322.0,5.0,0.0,28.0,2.0,75.0,0.0,29.0,25.0
4.0,544.0,9.0,0.0,0.0,0.0,930.0,8.0,0.0,0.0
8.0,822.0,0.0,0.0,4.0,0.0,580.0,7.0,1.0,0.0
24.0,428.0,9.0,0.0,5.0,2.0,280.0,19.0,11.0,5.0
24.0,259.0,9.0,0.0,5.0,0.0,850.0,42.0,3.0,5.0
17.0,156.0,9.0,0.0,15.0,2.0,90.0,8.0,22.0,15.0
9.0,525.0,1.0,0.0,0.0,2.0,45.0,46.0,33.0,0.0
4.0,262.0,22.0,0.0,10.0,2.0,105.0,55.0,19.0,10.0
51.0,446.0,16.0,0.0,18.0,0.0,300.0,85.0,12.0,15.0
4.0,447.0,2.0,0.0,17.0,0.0,500.0,1.0,9.0,15.0
0.0,749.0,5.0,0.0,1.0,0.0,980.0,19.0,4.0,0.0
14.0,635.0,21.0,0.0,9.0,0.0,350.0,19.0,10.0,5.0
9.0,702.0,1.0,1.0,0.0,0.0,470.0,75.0,0.0,0.0
1.0,571.0,21.0,0.0,0.0,0.0,435.0,56.0,1.0,0.0
6.0,47.0,17.0,0.0,40.0,0.0,285.0,46.0,27.0,40.0
18.0,128.0,19.0,0.0,14.0,2.0,90.0,8.0,15.0,10.0
24.0,428.0,9.0,1.0,0.0,2.0,520.0,82.0,10.0,0.0
13.0,39.0,16.0,0.0,0.0,2.0,33.0,96.0,28.0,0.0
13.0,667.0,1.0,0.0,12.0,2.0,75.0,8.0,16.0,10.0
26.0,346.0,20.0,0.0,16.0,2.0,180.0,82.0,7.0,15.0
59.0,651.0,0.0,0.0,17.0,0.0,330.0,100.0,24.0,15.0
34.0,540.0,1.0,0.0,25.0,2.0,95.0,78.0,13.0,25.0
4.0,155.0,1.0,0.0,0.0,2.0,115.0,71.0,19.0,0.0
19.0,594.0,9.0,0.0,24.0,2.0,150.0,99.0,20.0,20.0
28.0,94.0,9.0,0.0,0.0,2.0,40.0,19.0,45.0,0.0
8.0,104.0,5.0,0.0,3.0,0.0,650.0,32.0,2.0,0.0
8.0,87.0,18.0,0.0,1.0,0.0,470.0,12.0,2.0,0.0
1.0,163.0,1.0,0.0,11.0,0.0,250.0,78.0,7.0,10.0
1.0,273.0,5.0,0.0,17.0,0.0,400.0,85.0,7.0,15.0
24.0,429.0,9.0,0.0,5.0,2.0,1080.0,15.0,1.0,5.0
4.0,767.0,9.0,0.0,0.0,2.0,60.0,46.0,28.0,0.0
5.0,487.0,9.0,1.0,20.0,0.0,350.0,75.0,8.0,20.0
6.0,297.0,0.0,0.0,13.0,2.0,1550.0,46.0,8.0,10.0
14.0,409.0,2.0,0.0,2.0,0.0,650.0,16.0,3.0,0.0
6.0,188.0,22.0,0.0,26.0,0.0,450.0,7.0,17.0,25.0
26.0,346.0,1.0,0.0,3.0,0.0,340.0,96.0,1.0,0.0
4.0,155.0,0.0,0.0,4.0,0.0,500.0,91.0,3.0,0.0
0.0,327.0,2.0,0.0,17.0,0.0,425.0,95.0,11.0,15.0
34.0,328.0,4.0,0.0,0.0,0.0,150.0,84.0,6.0,0.0
24.0,259.0,21.0,0.0,6.0,0.0,655.0,45.0,4.0,5.0
2.0,13.0,6.0,0.0,0.0,2.0,33.0,64.0,42.0,0.0
12.0,728.0,15.0,0.0,3.0,0.0,350.0,30.0,3.0,0.0
4.0,155.0,1.0,0.0,3.0,0.0,156.0,75.0,2.0,0.0
4.0,155.0,0.0,0.0,10.0,0.0,400.0,8.0,9.0,10.0
37.0,274.0,9.0,0.0,7.0,0.0,635.0,15.0,2.0,5.0
24.0,368.0,1.0,0.0,4.0,0.0,1950.0,15.0,1.0,0.0
12.0,154.0,5.0,0.0,8.0,0.0,380.0,8.0,2.0,5.0
1.0,226.0,1.0,0.0,7.0,0.0,850.0,1.0,2.0,5.0
15.0,494.0,19.0,0.0,0.0,2.0,83.0,19.0,24.0,0.0
34.0,569.0,1.0,0.0,0.0,0.0,900.0,62.0,2.0,0.0
28.0,29.0,0.0,0.0,12.0,0.0,475.0,62.0,7.0,10.0
46.0,604.0,5.0,0.0,2.0,2.0,98.0,50.0,9.0,0.0
2.0,717.0,17.0,0.0,20.0,2.0,40.0,41.0,27.0,20.0
28.0,95.0,14.0,0.0,25.0,2.0,65.0,43.0,39.0,25.0
25.0,503.0,0.0,0.0,6.0,2.0,200.0,46.0,6.0,5.0
24.0,259.0,0.0,0.0,13.0,0.0,345.0,46.0,14.0,10.0
0.0,770.0,17.0,0.0,6.0,2.0,230.0,12.0,10.0,5.0
1.0,163.0,22.0,1.0,23.0,0.0,200.0,100.0,5.0,20.0
15.0,560.0,4.0,0.0,20.0,0.0,85.0,19.0,26.0,20.0
11.0,355.0,4.0,0.0,18.0,2.0,70.0,0.0,27.0,15.0
29.0,782.0,0.0,0.0,16.0,0.0,900.0,1.0,8.0,15.0
28.0,79.0,9.0,0.0,15.0,2.0,67.0,24.0,31.0,15.0
24.0,259.0,1.0,0.0,2.0,0.0,725.0,72.0,1.0,0.0
1.0,490.0,0.0,0.0,15.0,2.0,135.0,8.0,12.0,15.0
15.0,561.0,0.0,0.0,0.0,0.0,130.0,19.0,17.0,0.0
5.0,486.0,2.0,0.0,24.0,0.0,115.0,19.0,25.0,20.0
14.0,228.0,0.0,0.0,21.0,0.0,400.0,75.0,11.0,20.0
3.0,100.0,1.0,0.0,16.0,0.0,320.0,0.0,23.0,15.0
24.0,815.0,15.0,0.0,9.0,0.0,355.0,24.0,9.0,5.0
24.0,259.0,9.0,0.0,11.0,0.0,600.0,15.0,4.0,10.0
7.0,244.0,5.0,0.0,3.0,0.0,730.0,63.0,1.0,0.0
12.0,154.0,9.0,0.0,3.0,2.0,350.0,35.0,2.0,0.0
2.0,631.0,1.0,0.0,20.0,2.0,40.0,0.0,38.0,20.0
3.0,68.0,19.0,0.0,16.0,0.0,875.0,33.0,8.0,15.0
1.0,163.0,1.0,0.0,15.0,0.0,250.0,30.0,3.0,15.0
29.0,782.0,6.0,0.0,10.0,0.0,750.0,8.0,12.0,10.0
0.0,770.0,13.0,0.0,15.0,2.0,195.0,19.0,8.0,15.0
41.0,461.0,16.0,0.0,2.0,0.0,800.0,78.0,1.0,0.0
25.0,531.0,23.0,0.0,0.0,2.0,90.0,7.0,23.0,0.0
9.0,702.0,0.0,0.0,16.0,0.0,235.0,19.0,7.0,15.0
29.0,498.0,2.0,0.0,23.0,0.0,195.0,19.0,20.0,20.0
9.0,702.0,0.0,0.0,6.0,0.0,400.0,47.0,2.0,5.0
0.0,141.0,0.0,0.0,0.0,0.0,580.0,8.0,1.0,0.0
5.0,486.0,1.0,0.0,18.0,2.0,190.0,1.0,29.0,15.0
9.0,702.0,18.0,0.0,9.0,0.0,250.0,100.0,7.0,5.0
6.0,188.0,22.0,0.0,7.0,0.0,1300.0,63.0,8.0,5.0
14.0,635.0,19.0,0.0,5.0,0.0,520.0,79.0,7.0,5.0
13.0,41.0,0.0,0.0,10.0,2.0,85.0,8.0,16.0,10.0
2.0,736.0,0.0,0.0,5.0,0.0,445.0,16.0,3.0,5.0
1.0,709.0,5.0,0.0,22.0,2.0,340.0,15.0,7.0,20.0
17.0,156.0,1.0,0.0,3.0,0.0,1100.0,8.0,2.0,0.0
35.0,392.0,25.0,0.0,18.0,2.0,185.0,34.0,16.0,15.0
2.0,736.0,0.0,0.0,9.0,2.0,360.0,19.0,2.0,5.0
0.0,749.0,19.0,0.0,4.0,0.0,930.0,49.0,4.0,0.0
24.0,198.0,0.0,0.0,0.0,0.0,1280.0,59.0,2.0,0.0
14.0,679.0,21.0,0.0,23.0,2.0,85.0,19.0,22.0,20.0
24.0,259.0,9.0,0.0,0.0,0.0,450.0,97.0,9.0,0.0
5.0,487.0,1.0,0.0,15.0,0.0,350.0,46.0,7.0,15.0
30.0,197.0,0.0,0.0,1.0,0.0,520.0,19.0,2.0,0.0
29.0,634.0,1.0,0.0,14.0,0.0,580.0,47.0,7.0,10.0
2.0,602.0,4.0,0.0,30.0,0.0,215.0,30.0,12.0,30.0
14.0,235.0,21.0,0.0,14.0,0.0,470.0,82.0,9.0,10.0
0.0,326.0,1.0,0.0,9.0,0.0,430.0,19.0,3.0,5.0
1.0,226.0,5.0,0.0,3.0,0.0,750.0,100.0,3.0,0.0
0.0,326.0,25.0,0.0,14.0,0.0,400.0,50.0,4.0,10.0
8.0,641.0,0.0,0.0,7.0,0.0,650.0,1.0,3.0,5.0
1.0,490.0,0.0,0.0,6.0,2.0,200.0,8.0,8.0,5.0
11.0,354.0,5.0,0.0,0.0,2.0,43.0,72.0,29.0,0.0
18.0,726.0,0.0,0.0,17.0,0.0,220.0,99.0,14.0,15.0
30.0,197.0,2.0,0.0,4.0,0.0,390.0,63.0,3.0,0.0
1.0,163.0,1.0,0.0,10.0,0.0,235.0,19.0,9.0,10.0
21.0,761.0,0.0,0.0,19.0,0.0,310.0,30.0,8.0,15.0
14.0,236.0,0.0,0.0,17.0,0.0,275.0,47.0,13.0,15.0
2.0,13.0,19.0,0.0,0.0,2.0,18.0,105.0,48.0,0.0
22.0,766.0,9.0,0.0,2.0,2.0,135.0,1.0,9.0,0.0
1.0,571.0,0.0,0.0,15.0,0.0,330.0,99.0,7.0,15.0
18.0,128.0,2.0,0.0,16.0,2.0,78.0,99.0,15.0,15.0
8.0,87.0,1.0,0.0,4.0,0.0,450.0,94.0,2.0,0.0
8.0,104.0,0.0,0.0,7.0,0.0,580.0,19.0,1.0,5.0
29.0,410.0,9.0,0.0,1.0,0.0,2380.0,19.0,1.0,0.0
4.0,447.0,0.0,0.0,8.0,0.0,610.0,19.0,8.0,5.0
26.0,346.0,20.0,0.0,17.0,2.0,220.0,96.0,5.0,15.0
9.0,702.0,6.0,0.0,14.0,0.0,225.0,30.0,16.0,10.0
2.0,285.0,0.0,0.0,0.0,2.0,55.0,0.0,28.0,0.0
9.0,702.0,2.0,0.0,3.0,0.0,335.0,35.0,3.0,0.0
1.0,709.0,9.0,1.0,3.0,2.0,535.0,102.0,1.0,0.0
4.0,155.0,25.0,0.0,16.0,0.0,340.0,94.0,7.0,15.0
32.0,278.0,0.0,0.0,12.0,0.0,370.0,42.0,10.0,10.0
33.0,73.0,5.0,0.0,6.0,2.0,350.0,8.0,1.0,5.0
8.0,87.0,9.0,0.0,6.0,0.0,460.0,10.0,2.0,5.0
26.0,346.0,17.0,0.0,9.0,2.0,250.0,6.0,3.0,5.0
5.0,577.0,1.0,0.0,20.0,0.0,1100.0,19.0,7.0,20.0
28.0,95.0,9.0,0.0,0.0,2.0,75.0,97.0,36.0,0.0
1.0,571.0,15.0,0.0,10.0,0.0,290.0,30.0,4.0,10.0
14.0,235.0,15.0,0.0,7.0,0.0,430.0,46.0,8.0,5.0
18.0,135.0,1.0,0.0,19.0,2.0,120.0,39.0,15.0,15.0
26.0,346.0,1.0,1.0,14.0,0.0,265.0,14.0,2.0,10.0
2.0,680.0,0.0,0.0,0.0,2.0,60.0,75.0,17.0,0.0
25.0,288.0,4.0,0.0,9.0,2.0,385.0,1.0,7.0,5.0
26.0,346.0,19.0,0.0,3.0,0.0,330.0,19.0,1.0,0.0
14.0,810.0,1.0,0.0,2.0,0.0,810.0,1.0,1.0,0.0
2.0,13.0,6.0,0.0,0.0,2.0,30.0,64.0,47.0,0.0
64.0,24.0,21.0,0.0,0.0,2.0,22.0,14.0,48.0,0.0
9.0,702.0,9.0,0.0,4.0,2.0,175.0,8.0,23.0,0.0
8.0,87.0,5.0,0.0,0.0,0.0,485.0,8.0,1.0,0.0
19.0,437.0,9.0,2.0,0.0,0.0,1400.0,75.0,1.0,0.0
9.0,463.0,22.0,0.0,2.0,0.0,650.0,8.0,7.0,0.0
22.0,592.0,17.0,0.0,3.0,2.0,165.0,30.0,7.0,0.0
24.0,815.0,5.0,0.0,8.0,0.0,385.0,96.0,7.0,5.0
1.0,225.0,9.0,0.0,31.0,0.0,165.0,19.0,34.0,30.0
1.0,571.0,5.0,0.0,28.0,0.0,190.0,25.0,15.0,25.0
38.0,364.0,20.0,0.0,8.0,0.0,400.0,22.0,6.0,5.0
4.0,544.0,4.0,0.0,1.0,0.0,830.0,19.0,1.0,0.0
0.0,687.0,15.0,0.0,10.0,0.0,65.0,60.0,29.0,10.0
38.0,337.0,23.0,0.0,0.0,2.0,55.0,19.0,24.0,0.0
28.0,96.0,9.0,0.0,1.0,2.0,1150.0,8.0,1.0,0.0
6.0,125.0,6.0,0.0,0.0,0.0,115.0,20.0,40.0,0.0
0.0,687.0,22.0,0.0,37.0,0.0,140.0,102.0,25.0,35.0
0.0,431.0,0.0,0.0,10.0,0.0,310.0,30.0,11.0,10.0
12.0,154.0,2.0,0.0,2.0,0.0,400.0,7.0,1.0,0.0
1.0,571.0,0.0,0.0,13.0,0.0,233.0,96.0,7.0,10.0
16.0,408.0,9.0,0.0,20.0,2.0,100.0,19.0,12.0,20.0
6.0,125.0,2.0,0.0,4.0,0.0,1250.0,19.0,3.0,0.0
6.0,298.0,0.0,0.0,9.0,0.0,670.0,24.0,17.0,5.0
22.0,766.0,2.0,0.0,0.0,0.0,135.0,93.0,8.0,0.0
5.0,486.0,5.0,0.0,20.0,0.0,73.0,19.0,32.0,20.0
25.0,531.0,1.0,0.0,27.0,0.0,117.0,1.0,18.0,25.0
32.0,278.0,10.0,0.0,13.0,0.0,360.0,75.0,10.0,10.0
1.0,571.0,2.0,0.0,4.0,0.0,425.0,48.0,1.0,0.0
15.0,490.0,6.0,0.0,0.0,2.0,110.0,81.0,23.0,0.0
38.0,337.0,23.0,0.0,8.0,2.0,65.0,14.0,25.0,5.0
9.0,702.0,1.0,0.0,8.0,0.0,270.0,48.0,6.0,5.0
1.0,490.0,17.0,0.0,8.0,2.0,150.0,102.0,13.0,5.0
0.0,326.0,1.0,0.0,1.0,0.0,520.0,51.0,2.0,0.0
0.0,326.0,14.0,0.0,3.0,0.0,457.0,102.0,2.0,0.0
9.0,702.0,14.0,0.0,16.0,0.0,310.0,14.0,3.0,15.0
1.0,163.0,2.0,0.0,9.0,0.0,290.0,1.0,4.0,5.0
1.0,490.0,1.0,0.0,16.0,2.0,210.0,8.0,5.0,15.0
28.0,63.0,0.0,0.0,14.0,2.0,225.0,8.0,17.0,10.0
34.0,328.0,17.0,0.0,9.0,0.0,200.0,19.0,9.0,5.0
89.0,363.0,0.0,0.0,2.0,0.0,4850.0,47.0,13.0,0.0
13.0,39.0,9.0,0.0,15.0,2.0,35.0,35.0,29.0,15.0
61.0,605.0,9.0,0.0,3.0,0.0,880.0,15.0,6.0,0.0
17.0,739.0,5.0,0.0,20.0,2.0,170.0,1.0,22.0,20.0
12.0,728.0,22.0,0.0,7.0,0.0,355.0,63.0,5.0,5.0
22.0,705.0,9.0,0.0,19.0,2.0,52.0,8.0,30.0,15.0
2.0,736.0,23.0,0.0,4.0,0.0,430.0,62.0,2.0,0.0
24.0,259.0,1.0,0.0,4.0,0.0,750.0,15.0,1.0,0.0
48.0,177.0,9.0,0.0,1.0,0.0,320.0,33.0,1.0,0.0
2.0,601.0,0.0,0.0,18.0,2.0,240.0,8.0,8.0,15.0
24.0,259.0,0.0,0.0,12.0,0.0,700.0,100.0,6.0,10.0
14.0,696.0,0.0,0.0,13.0,0.0,650.0,49.0,8.0,10.0
2.0,13.0,5.0,0.0,0.0,2.0,16.0,100.0,49.0,0.0
29.0,498.0,1.0,0.0,14.0,0.0,450.0,47.0,17.0,10.0
14.0,235.0,2.0,0.0,7.0,0.0,435.0,46.0,8.0,5.0
11.0,563.0,19.0,0.0,11.0,0.0,210.0,96.0,24.0,10.0
5.0,488.0,1.0,0.0,21.0,0.0,245.0,20.0,16.0,20.0
6.0,299.0,0.0,3.0,4.0,0.0,2400.0,8.0,3.0,0.0
3.0,789.0,0.0,0.0,5.0,0.0,2600.0,72.0,2.0,5.0
14.0,228.0,14.0,0.0,13.0,0.0,398.0,19.0,11.0,10.0
26.0,346.0,6.0,0.0,9.0,2.0,250.0,19.0,4.0,5.0
26.0,347.0,1.0,1.0,22.0,0.0,160.0,19.0,9.0,20.0
2.0,736.0,1.0,0.0,15.0,2.0,330.0,78.0,3.0,15.0
29.0,241.0,17.0,0.0,10.0,0.0,125.0,19.0,27.0,10.0
9.0,678.0,2.0,0.0,8.0,0.0,390.0,51.0,4.0,5.0
22.0,592.0,9.0,0.0,6.0,2.0,158.0,20.0,4.0,5.0
28.0,1.0,0.0,0.0,0.0,2.0,20.0,1.0,48.0,0.0
0.0,140.0,0.0,0.0,20.0,0.0,250.0,1.0,12.0,20.0
2.0,636.0,9.0,0.0,0.0,2.0,30.0,51.0,43.0,0.0
34.0,328.0,9.0,0.0,15.0,2.0,170.0,32.0,7.0,15.0
9.0,702.0,1.0,0.0,9.0,0.0,340.0,1.0,1.0,5.0
1.0,273.0,0.0,0.0,23.0,2.0,250.0,0.0,13.0,20.0
25.0,471.0,9.0,0.0,3.0,0.0,780.0,102.0,3.0,0.0
22.0,526.0,15.0,0.0,6.0,2.0,100.0,56.0,11.0,5.0
13.0,42.0,1.0,0.0,23.0,2.0,60.0,51.0,17.0,20.0
5.0,487.0,17.0,1.0,4.0,0.0,470.0,95.0,7.0,0.0
26.0,346.0,1.0,0.0,7.0,2.0,285.0,7.0,2.0,5.0
11.0,566.0,9.0,0.0,3.0,0.0,1300.0,100.0,2.0,0.0
0.0,142.0,25.0,0.0,4.0,0.0,580.0,19.0,2.0,0.0
15.0,561.0,20.0,0.0,21.0,0.0,200.0,14.0,17.0,20.0
5.0,487.0,1.0,0.0,9.0,0.0,375.0,97.0,8.0,5.0
2.0,682.0,1.0,0.0,17.0,2.0,83.0,99.0,22.0,15.0
24.0,815.0,2.0,0.0,17.0,0.0,340.0,100.0,8.0,15.0
9.0,678.0,0.0,0.0,4.0,0.0,490.0,73.0,2.0,0.0
4.0,262.0,15.0,0.0,33.0,2.0,120.0,86.0,19.0,30.0
6.0,189.0,2.0,0.0,14.0,0.0,820.0,19.0,10.0,10.0
18.0,135.0,1.0,0.0,11.0,2.0,120.0,105.0,16.0,10.0
18.0,135.0,0.0,0.0,13.0,2.0,150.0,76.0,14.0,10.0
41.0,461.0,19.0,0.0,4.0,0.0,750.0,100.0,1.0,0.0
26.0,346.0,17.0,0.0,8.0,2.0,260.0,8.0,2.0,5.0
9.0,702.0,0.0,0.0,7.0,0.0,290.0,72.0,5.0,5.0
1.0,163.0,2.0,0.0,0.0,0.0,270.0,64.0,5.0,0.0
12.0,154.0,15.0,0.0,9.0,0.0,310.0,36.0,3.0,5.0
9.0,702.0,1.0,0.0,18.0,2.0,90.0,71.0,26.0,15.0
12.0,154.0,14.0,0.0,0.0,0.0,400.0,105.0,1.0,0.0
1.0,163.0,2.0,0.0,15.0,0.0,250.0,30.0,9.0,15.0
25.0,249.0,19.0,0.0,17.0,2.0,65.0,50.0,27.0,15.0
2.0,682.0,5.0,0.0,22.0,2.0,67.0,48.0,22.0,20.0
14.0,694.0,2.0,0.0,24.0,2.0,98.0,19.0,18.0,20.0
19.0,456.0,0.0,0.0,30.0,0.0,380.0,46.0,15.0,30.0
40.0,170.0,0.0,0.0,14.0,0.0,270.0,19.0,5.0,10.0
24.0,259.0,6.0,0.0,45.0,2.0,320.0,46.0,16.0,45.0
1.0,571.0,6.0,0.0,20.0,0.0,195.0,102.0,15.0,20.0
5.0,487.0,5.0,0.0,16.0,0.0,360.0,30.0,7.0,15.0
17.0,495.0,9.0,0.0,5.0,0.0,700.0,19.0,3.0,5.0
1.0,549.0,9.0,1.0,10.0,2.0,90.0,19.0,28.0,10.0
5.0,320.0,14.0,0.0,12.0,0.0,735.0,27.0,3.0,10.0
9.0,702.0,1.0,0.0,4.0,0.0,340.0,75.0,5.0,0.0
0.0,420.0,9.0,1.0,58.0,2.0,125.0,19.0,16.0,55.0
24.0,259.0,9.0,0.0,16.0,0.0,620.0,46.0,7.0,15.0
1.0,571.0,1.0,0.0,14.0,0.0,300.0,100.0,6.0,10.0
1.0,490.0,1.0,0.0,15.0,2.0,150.0,11.0,12.0,15.0
0.0,322.0,17.0,0.0,16.0,0.0,270.0,56.0,15.0,15.0
0.0,327.0,0.0,0.0,12.0,0.0,520.0,47.0,5.0,10.0
18.0,128.0,0.0,0.0,14.0,2.0,95.0,96.0,12.0,10.0
12.0,731.0,5.0,0.0,1.0,0.0,835.0,73.0,1.0,0.0
12.0,154.0,5.0,0.0,10.0,2.0,320.0,104.0,1.0,10.0
12.0,154.0,1.0,0.0,1.0,0.0,415.0,46.0,1.0,0.0
14.0,235.0,20.0,0.0,14.0,0.0,415.0,51.0,8.0,10.0
0.0,750.0,1.0,0.0,6.0,0.0,720.0,11.0,4.0,5.0
0.0,449.0,22.0,0.0,6.0,2.0,250.0,20.0,5.0,5.0
11.0,565.0,1.0,0.0,18.0,0.0,520.0,64.0,8.0,15.0
6.0,68.0,2.0,0.0,20.0,0.0,490.0,96.0,20.0,20.0
25.0,503.0,0.0,0.0,15.0,2.0,230.0,48.0,6.0,15.0
14.0,600.0,15.0,0.0,20.0,2.0,80.0,96.0,24.0,20.0
37.0,637.0,0.0,1.0,20.0,2.0,135.0,99.0,16.0,20.0
18.0,135.0,0.0,1.0,29.0,2.0,120.0,1.0,14.0,25.0
20.0,653.0,0.0,0.0,6.0,0.0,385.0,33.0,4.0,5.0
28.0,80.0,23.0,0.0,29.0,0.0,168.0,8.0,22.0,25.0
8.0,104.0,2.0,0.0,5.0,0.0,625.0,1.0,2.0,5.0
22.0,766.0,2.0,0.0,1.0,0.0,210.0,48.0,2.0,0.0
34.0,328.0,1.0,0.0,18.0,2.0,200.0,19.0,6.0,15.0
25.0,503.0,5.0,0.0,12.0,2.0,195.0,19.0,7.0,10.0
11.0,353.0,15.0,0.0,16.0,0.0,345.0,5.0,13.0,15.0
8.0,87.0,17.0,0.0,0.0,0.0,550.0,5.0,1.0,0.0
6.0,291.0,0.0,0.0,12.0,0.0,280.0,30.0,36.0,10.0
1.0,273.0,21.0,0.0,25.0,0.0,195.0,30.0,13.0,25.0
2.0,91.0,0.0,0.0,5.0,0.0,600.0,1.0,1.0,5.0
28.0,59.0,9.0,0.0,9.0,0.0,1050.0,1.0,1.0,5.0
2.0,12.0,1.0,0.0,0.0,2.0,16.0,8.0,41.0,0.0
24.0,533.0,9.0,0.0,18.0,2.0,420.0,96.0,3.0,15.0
9.0,702.0,1.0,0.0,2.0,0.0,340.0,94.0,1.0,0.0
14.0,235.0,1.0,0.0,2.0,0.0,460.0,91.0,6.0,0.0
1.0,521.0,0.0,0.0,1.0,0.0,900.0,7.0,2.0,0.0
4.0,447.0,0.0,0.0,10.0,0.0,450.0,19.0,9.0,10.0
18.0,128.0,0.0,0.0,20.0,2.0,75.0,1.0,14.0,20.0
14.0,691.0,5.0,0.0,11.0,0.0,365.0,47.0,12.0,10.0
0.0,770.0,9.0,0.0,21.0,2.0,125.0,5.0,13.0,20.0
18.0,128.0,15.0,0.0,13.0,2.0,85.0,62.0,11.0,10.0
24.0,259.0,2.0,0.0,9.0,0.0,450.0,19.0,13.0,5.0
0.0,340.0,17.0,0.0,25.0,2.0,70.0,19.0,25.0,25.0
9.0,702.0,5.0,0.0,0.0,0.0,475.0,19.0,0.0,0.0
1.0,571.0,15.0,0.0,26.0,0.0,295.0,30.0,4.0,25.0
26.0,346.0,9.0,0.0,39.0,2.0,160.0,46.0,8.0,35.0
0.0,323.0,9.0,0.0,12.0,0.0,400.0,68.0,6.0,10.0
51.0,809.0,1.0,0.0,0.0,2.0,35.0,19.0,30.0,0.0
8.0,426.0,5.0,0.0,4.0,0.0,785.0,100.0,1.0,0.0
26.0,346.0,1.0,0.0,30.0,2.0,190.0,48.0,5.0,30.0
15.0,561.0,12.0,0.0,20.0,2.0,125.0,0.0,24.0,20.0
6.0,188.0,0.0,0.0,0.0,0.0,2275.0,19.0,1.0,0.0
24.0,259.0,22.0,0.0,8.0,0.0,600.0,12.0,4.0,5.0
4.0,447.0,2.0,0.0,4.0,2.0,690.0,19.0,8.0,0.0
49.0,624.0,9.0,0.0,6.0,0.0,4450.0,19.0,3.0,5.0
22.0,766.0,1.0,0.0,10.0,2.0,78.0,104.0,11.0,10.0
22.0,766.0,17.0,0.0,10.0,2.0,83.0,48.0,14.0,10.0
9.0,702.0,6.0,0.0,2.0,0.0,365.0,75.0,4.0,0.0
14.0,235.0,20.0,0.0,14.0,0.0,385.0,46.0,13.0,10.0
25.0,503.0,5.0,0.0,11.0,0.0,305.0,63.0,4.0,10.0
3.0,101.0,1.0,0.0,17.0,0.0,850.0,1.0,10.0,15.0
10.0,57.0,0.0,0.0,13.0,0.0,280.0,97.0,14.0,10.0
3.0,66.0,1.0,0.0,12.0,0.0,650.0,100.0,8.0,10.0
2.0,16.0,1.0,0.0,0.0,2.0,25.0,66.0,46.0,0.0
20.0,652.0,9.0,0.0,15.0,0.0,280.0,8.0,4.0,15.0
4.0,155.0,1.0,0.0,9.0,0.0,425.0,75.0,6.0,5.0
8.0,87.0,19.0,0.0,3.0,0.0,500.0,1.0,1.0,0.0
24.0,259.0,0.0,0.0,20.0,0.0,320.0,30.0,15.0,20.0
48.0,314.0,5.0,0.0,6.0,0.0,325.0,6.0,1.0,5.0
28.0,60.0,1.0,0.0,10.0,0.0,300.0,99.0,8.0,10.0
2.0,736.0,1.0,0.0,7.0,0.0,440.0,64.0,5.0,5.0
5.0,487.0,17.0,0.0,25.0,0.0,470.0,46.0,5.0,25.0
45.0,812.0,5.0,0.0,0.0,2.0,90.0,19.0,16.0,0.0
2.0,579.0,6.0,0.0,20.0,2.0,250.0,102.0,6.0,20.0
2.0,13.0,5.0,0.0,0.0,2.0,34.0,19.0,25.0,0.0
22.0,766.0,17.0,0.0,4.0,2.0,160.0,73.0,7.0,0.0
0.0,324.0,5.0,0.0,1.0,0.0,685.0,75.0,2.0,0.0
48.0,218.0,5.0,0.0,6.0,0.0,350.0,62.0,6.0,5.0
2.0,680.0,9.0,0.0,2.0,2.0,65.0,91.0,25.0,0.0
2.0,682.0,2.0,0.0,12.0,2.0,80.0,6.0,20.0,10.0
24.0,259.0,5.0,0.0,3.0,0.0,750.0,19.0,2.0,0.0
18.0,128.0,5.0,0.0,11.0,2.0,95.0,46.0,14.0,10.0
1.0,592.0,9.0,1.0,20.0,2.0,130.0,102.0,26.0,20.0
25.0,503.0,0.0,0.0,13.0,0.0,210.0,19.0,7.0,10.0
25.0,503.0,0.0,0.0,20.0,2.0,195.0,62.0,7.0,20.0
3.0,511.0,9.0,0.0,2.0,0.0,1100.0,92.0,3.0,0.0
9.0,678.0,1.0,0.0,13.0,0.0,330.0,72.0,7.0,10.0
0.0,327.0,0.0,0.0,18.0,0.0,430.0,57.0,6.0,15.0
26.0,346.0,19.0,0.0,10.0,2.0,250.0,19.0,2.0,10.0
5.0,487.0,1.0,0.0,14.0,0.0,440.0,87.0,7.0,10.0
9.0,678.0,20.0,0.0,12.0,0.0,490.0,81.0,5.0,10.0
19.0,734.0,9.0,0.0,23.0,0.0,800.0,19.0,8.0,20.0
51.0,446.0,13.0,0.0,16.0,0.0,390.0,47.0,10.0,15.0
5.0,488.0,1.0,0.0,11.0,0.0,330.0,16.0,9.0,10.0
15.0,490.0,5.0,0.0,18.0,2.0,75.0,103.0,25.0,15.0
4.0,416.0,1.0,0.0,0.0,0.0,1000.0,19.0,1.0,0.0
0.0,327.0,0.0,0.0,15.0,0.0,350.0,96.0,9.0,15.0
0.0,770.0,22.0,0.0,31.0,2.0,120.0,47.0,17.0,30.0
25.0,669.0,1.0,0.0,14.0,0.0,300.0,87.0,7.0,10.0
