Brand,Model,Fuel,Car Age,Trasmission,Color,Price,grouping
Kia,K3,Benzine,8.0,Automatic,Silver,438.3333333333333,Kia K3 Benzine Automatic 8.0
Kia,K3,Benzine,8.0,Automatic,White,457.0,Kia K3 Benzine Automatic 8.0
Kia,K3,Benzine,9.0,Automatic,Black,480.0,Kia K3 Benzine Automatic 9.0
Kia,K3,Benzine,9.0,Automatic,Gray,550.0,Kia K3 Benzine Automatic 9.0
Kia,K3,Benzine,9.0,Automatic,Mocha,460.0,Kia K3 Benzine Automatic 9.0
Kia,K3,Benzine,9.0,Automatic,White,410.0,Kia K3 Benzine Automatic 9.0
Kia,K3,Benzine,9.0,Manual,White,30.0,Kia K3 Benzine Manual 9.0
Kia,K3,Benzine,10.0,Automatic,Gray,420.0,Kia K3 Benzine Automatic 10.0
Kia,K3,Benzine,10.0,Automatic,Petroleum,550.0,Kia K3 Benzine Automatic 10.0
Kia,K3,Benzine,10.0,Automatic,Silver,305.0,Kia K3 Benzine Automatic 10.0
Kia,K3,Benzine,10.0,Automatic,White,307.0,Kia K3 Benzine Automatic 10.0
Kia,K3,Benzine,13.0,Automatic,Black,360.0,Kia K3 Benzine Automatic 13.0
Kia,K3,Benzine,13.0,Automatic,Red,400.0,Kia K3 Benzine Automatic 13.0
Kia,K8,Benzine,5.0,Automatic,Light grey,550.0,Kia K8 Benzine Automatic 5.0
Kia,Optima,Benzine,6.0,Automatic,Dark blue,500.0,Kia Optima Benzine Automatic 6.0
Kia,Optima,Benzine,19.0,Automatic,Silver,180.0,Kia Optima Benzine Automatic 19.0
Kia,Pegas,Benzine,3.0,Automatic,Gold,300.0,Kia Pegas Benzine Automatic 3.0
Kia,Pegas,Benzine,3.0,Automatic,Silver,395.0,Kia Pegas Benzine Automatic 3.0
Kia,Picanto,Benzine,6.0,Automatic,Dark red,349.0,Kia Picanto Benzine Automatic 6.0
Kia,Picanto,Benzine,6.0,Automatic,Mocha,425.0,Kia Picanto Benzine Automatic 6.0
Kia,Picanto,Benzine,6.0,Automatic,Red,415.0,Kia Picanto Benzine Automatic 6.0
Kia,Picanto,Benzine,6.0,Automatic,Silver,455.0,Kia Picanto Benzine Automatic 6.0
Kia,Picanto,Benzine,7.0,Automatic,Silver,417.5,Kia Picanto Benzine Automatic 7.0
Kia,Picanto,Benzine,8.0,Automatic,Black,279.0,Kia Picanto Benzine Automatic 8.0
Kia,Picanto,Benzine,8.0,Automatic,Bronze,380.0,Kia Picanto Benzine Automatic 8.0
Kia,Picanto,Benzine,8.0,Automatic,Green,365.0,Kia Picanto Benzine Automatic 8.0
Kia,Picanto,Benzine,8.0,Automatic,Red,340.0,Kia Picanto Benzine Automatic 8.0
Kia,Picanto,Benzine,8.0,Automatic,Silver,360.0,Kia Picanto Benzine Automatic 8.0
Kia,Picanto,Benzine,8.0,Automatic,White,397.5,Kia Picanto Benzine Automatic 8.0
Kia,Picanto,Benzine,8.0,Automatic,Yellow,370.0,Kia Picanto Benzine Automatic 8.0
Kia,Picanto,Benzine,9.0,Automatic,Black,350.0,Kia Picanto Benzine Automatic 9.0
Kia,Picanto,Benzine,9.0,Automatic,Bronze,285.0,Kia Picanto Benzine Automatic 9.0
Kia,Picanto,Benzine,9.0,Automatic,Mocha,350.0,Kia Picanto Benzine Automatic 9.0
Kia,Picanto,Benzine,9.0,Automatic,Silver,310.0,Kia Picanto Benzine Automatic 9.0
Kia,Picanto,Benzine,10.0,Automatic,Black,280.0,Kia Picanto Benzine Automatic 10.0
Kia,Picanto,Benzine,10.0,Automatic,Mocha,259.0,Kia Picanto Benzine Automatic 10.0
Kia,Picanto,Benzine,10.0,Automatic,Red,313.3333333333333,Kia Picanto Benzine Automatic 10.0
Kia,Picanto,Benzine,10.0,Manual,Light grey,250.0,Kia Picanto Benzine Manual 10.0
Kia,Picanto,Benzine,11.0,Automatic,Beige,395.0,Kia Picanto Benzine Automatic 11.0
Kia,Picanto,Benzine,11.0,Automatic,Black,285.0,Kia Picanto Benzine Automatic 11.0
Kia,Picanto,Benzine,11.0,Automatic,Mocha,325.0,Kia Picanto Benzine Automatic 11.0
Kia,Picanto,Benzine,11.0,Automatic,Silver,310.0,Kia Picanto Benzine Automatic 11.0
Kia,Picanto,Benzine,11.0,Manual,Black,240.0,Kia Picanto Benzine Manual 11.0
Kia,Picanto,Benzine,12.0,Automatic,Blue,240.0,Kia Picanto Benzine Automatic 12.0
Kia,Picanto,Benzine,12.0,Automatic,Cyan,245.0,Kia Picanto Benzine Automatic 12.0
Kia,Picanto,Benzine,12.0,Automatic,Gray,235.0,Kia Picanto Benzine Automatic 12.0
Kia,Picanto,Benzine,12.0,Automatic,Red,350.0,Kia Picanto Benzine Automatic 12.0
Kia,Picanto,Benzine,12.0,Automatic,Silver,275.0,Kia Picanto Benzine Automatic 12.0
Kia,Picanto,Benzine,12.0,Manual,Black,185.0,Kia Picanto Benzine Manual 12.0
Kia,Picanto,Benzine,12.0,Manual,Silver,235.0,Kia Picanto Benzine Manual 12.0
Kia,Picanto,Benzine,13.0,Automatic,Mocha,300.0,Kia Picanto Benzine Automatic 13.0
Kia,Picanto,Benzine,13.0,Automatic,Silver,286.0,Kia Picanto Benzine Automatic 13.0
Kia,Picanto,Benzine,13.0,Manual,Black,220.0,Kia Picanto Benzine Manual 13.0
Kia,Picanto,Benzine,13.0,Manual,Silver,217.5,Kia Picanto Benzine Manual 13.0
Kia,Picanto,Benzine,14.0,Automatic,Black,250.0,Kia Picanto Benzine Automatic 14.0
Kia,Picanto,Benzine,14.0,Automatic,Blue,258.0,Kia Picanto Benzine Automatic 14.0
Kia,Picanto,Benzine,14.0,Automatic,Red,250.0,Kia Picanto Benzine Automatic 14.0
Kia,Picanto,Benzine,14.0,Automatic,Silver,240.0,Kia Picanto Benzine Automatic 14.0
Kia,Picanto,Benzine,14.0,Manual,Cyan,190.0,Kia Picanto Benzine Manual 14.0
Kia,Picanto,Benzine,15.0,Automatic,Black,220.0,Kia Picanto Benzine Automatic 15.0
Kia,Picanto,Benzine,15.0,Manual,Black,215.0,Kia Picanto Benzine Manual 15.0
Kia,Picanto,Benzine,15.0,Manual,Cyan,220.0,Kia Picanto Benzine Manual 15.0
Kia,Picanto,Benzine,15.0,Manual,Light grey,200.0,Kia Picanto Benzine Manual 15.0
Kia,Picanto,Benzine,15.0,Manual,Silver,227.0,Kia Picanto Benzine Manual 15.0
Kia,Picanto,Benzine,17.0,Automatic,Cyan,180.0,Kia Picanto Benzine Automatic 17.0
Kia,Picanto,Benzine,17.0,Manual,Blue,180.0,Kia Picanto Benzine Manual 17.0
Kia,Picanto,Benzine,17.0,Manual,White,150.0,Kia Picanto Benzine Manual 17.0
Kia,Picanto,Benzine,18.0,Automatic,Black,210.0,Kia Picanto Benzine Automatic 18.0
Kia,Picanto,Benzine,18.0,Manual,Black,180.0,Kia Picanto Benzine Manual 18.0
Kia,Picanto,Benzine,18.0,Manual,Blue,160.0,Kia Picanto Benzine Manual 18.0
Kia,Picanto,Benzine,18.0,Manual,Silver,160.0,Kia Picanto Benzine Manual 18.0
Kia,Picanto,Benzine,19.0,Manual,Silver,160.0,Kia Picanto Benzine Manual 19.0
Kia,Pride,Benzine,14.0,Manual,Black,90.0,Kia Pride Benzine Manual 14.0
Kia,Pride,Benzine,14.0,Manual,Green,76.0,Kia Pride Benzine Manual 14.0
Kia,Pride,Benzine,14.0,Manual,White,130.0,Kia Pride Benzine Manual 14.0
Kia,Pride,Benzine,17.0,Manual,Gray,63.0,Kia Pride Benzine Manual 17.0
Kia,Pride,Benzine,19.0,Manual,Cyan,83.0,Kia Pride Benzine Manual 19.0
Kia,Pride,Benzine,19.0,Manual,Dark green,50.0,Kia Pride Benzine Manual 19.0
Kia,Pride,Benzine,19.0,Manual,Silver,67.0,Kia Pride Benzine Manual 19.0
Kia,Pride,Benzine,21.0,Automatic,Silver,128.0,Kia Pride Benzine Automatic 21.0
Kia,Pride,Benzine,21.0,Manual,Gold,82.0,Kia Pride Benzine Manual 21.0
Kia,Pride,Benzine,23.0,Automatic,Gold,105.0,Kia Pride Benzine Automatic 23.0
Kia,Pride,Benzine,23.0,Automatic,Silver,100.0,Kia Pride Benzine Automatic 23.0
Kia,Pride,Benzine,23.0,Manual,Blue,68.0,Kia Pride Benzine Manual 23.0
Kia,Pride,Benzine,23.0,Manual,Light grey,90.0,Kia Pride Benzine Manual 23.0
Kia,Pride,Benzine,23.0,Manual,Red,77.0,Kia Pride Benzine Manual 23.0
Kia,Pride,Benzine,23.0,Manual,White,75.0,Kia Pride Benzine Manual 23.0
Kia,Pride,Benzine,24.0,Automatic,Dark green,65.0,Kia Pride Benzine Automatic 24.0
Kia,Pride,Benzine,24.0,Automatic,Green,90.0,Kia Pride Benzine Automatic 24.0
Kia,Pride,Benzine,24.0,Automatic,White,80.0,Kia Pride Benzine Automatic 24.0
Kia,Pride,Benzine,24.0,Manual,Blue,62.0,Kia Pride Benzine Manual 24.0
Kia,Pride,Benzine,24.0,Manual,Dark blue,74.0,Kia Pride Benzine Manual 24.0
Kia,Pride,Benzine,24.0,Manual,Dark green,75.0,Kia Pride Benzine Manual 24.0
Kia,Pride,Benzine,24.0,Manual,Petroleum,50.0,Kia Pride Benzine Manual 24.0
Kia,Pride,Benzine,24.0,Manual,Red,82.5,Kia Pride Benzine Manual 24.0
Kia,Pride,Benzine,24.0,Manual,Silver,68.0,Kia Pride Benzine Manual 24.0
Kia,Pride,Benzine,24.0,Manual,White,90.0,Kia Pride Benzine Manual 24.0
Kia,Pride,Benzine,25.0,Manual,Red,65.0,Kia Pride Benzine Manual 25.0
Kia,Pride,Benzine,26.0,Manual,Green,61.0,Kia Pride Benzine Manual 26.0
Kia,Pride,Benzine,26.0,Manual,White,67.0,Kia Pride Benzine Manual 26.0
Kia,Rio,Benzine,4.0,Automatic,Light grey,425.0,Kia Rio Benzine Automatic 4.0
Kia,Rio,Benzine,6.0,Automatic,Black,415.0,Kia Rio Benzine Automatic 6.0
Kia,Rio,Benzine,6.0,Automatic,White,420.0,Kia Rio Benzine Automatic 6.0
Kia,Rio,Benzine,7.0,Automatic,Blue,520.0,Kia Rio Benzine Automatic 7.0
Kia,Rio,Benzine,7.0,Automatic,Dark blue,395.0,Kia Rio Benzine Automatic 7.0
Kia,Rio,Benzine,7.0,Automatic,Red,350.0,Kia Rio Benzine Automatic 7.0
Kia,Rio,Benzine,7.0,Automatic,Silver,365.0,Kia Rio Benzine Automatic 7.0
Kia,Rio,Benzine,7.0,Automatic,White,450.0,Kia Rio Benzine Automatic 7.0
Kia,Rio,Benzine,8.0,Automatic,Black,300.0,Kia Rio Benzine Automatic 8.0
Kia,Rio,Benzine,8.0,Automatic,Bronze,417.5,Kia Rio Benzine Automatic 8.0
Kia,Rio,Benzine,8.0,Automatic,Mocha,386.6666666666667,Kia Rio Benzine Automatic 8.0
Kia,Rio,Benzine,8.0,Automatic,Petroleum,462.5,Kia Rio Benzine Automatic 8.0
Kia,Rio,Benzine,8.0,Automatic,Silver,432.0,Kia Rio Benzine Automatic 8.0
Kia,Rio,Benzine,9.0,Automatic,Black,352.5,Kia Rio Benzine Automatic 9.0
Kia,Rio,Benzine,9.0,Automatic,Blue,397.5,Kia Rio Benzine Automatic 9.0
Kia,Rio,Benzine,9.0,Automatic,Brown,350.0,Kia Rio Benzine Automatic 9.0
Kia,Rio,Benzine,9.0,Automatic,Green,380.0,Kia Rio Benzine Automatic 9.0
Kia,Rio,Benzine,9.0,Automatic,Light grey,365.0,Kia Rio Benzine Automatic 9.0
Kia,Rio,Benzine,9.0,Automatic,Mocha,387.5,Kia Rio Benzine Automatic 9.0
Kia,Rio,Benzine,9.0,Automatic,Petroleum,322.5,Kia Rio Benzine Automatic 9.0
Kia,Rio,Benzine,9.0,Automatic,Silver,386.6666666666667,Kia Rio Benzine Automatic 9.0
Kia,Rio,Benzine,9.0,Automatic,White,385.0,Kia Rio Benzine Automatic 9.0
Kia,Rio,Benzine,10.0,Automatic,Black,350.0,Kia Rio Benzine Automatic 10.0
Kia,Rio,Benzine,10.0,Automatic,Brown,346.0,Kia Rio Benzine Automatic 10.0
Kia,Rio,Benzine,10.0,Automatic,Gray,300.0,Kia Rio Benzine Automatic 10.0
Kia,Rio,Benzine,10.0,Automatic,Light grey,450.0,Kia Rio Benzine Automatic 10.0
Kia,Rio,Benzine,10.0,Automatic,Mocha,330.0,Kia Rio Benzine Automatic 10.0
Kia,Rio,Benzine,10.0,Automatic,Petroleum,350.0,Kia Rio Benzine Automatic 10.0
Kia,Rio,Benzine,10.0,Automatic,Red,322.0,Kia Rio Benzine Automatic 10.0
Kia,Rio,Benzine,10.0,Automatic,Silver,353.5,Kia Rio Benzine Automatic 10.0
Kia,Rio,Benzine,10.0,Automatic,White,373.0,Kia Rio Benzine Automatic 10.0
Kia,Rio,Benzine,10.0,Manual,Gray,300.0,Kia Rio Benzine Manual 10.0
Kia,Rio,Benzine,11.0,Automatic,Dark blue,250.0,Kia Rio Benzine Automatic 11.0
Kia,Rio,Benzine,11.0,Manual,Blue,350.0,Kia Rio Benzine Manual 11.0
Kia,Rio,Benzine,12.0,Automatic,Silver,265.0,Kia Rio Benzine Automatic 12.0
Kia,Rio,Benzine,12.0,Automatic,White,267.5,Kia Rio Benzine Automatic 12.0
Kia,Rio,Benzine,12.0,Manual,Silver,245.0,Kia Rio Benzine Manual 12.0
Kia,Rio,Benzine,13.0,Manual,Light grey,250.0,Kia Rio Benzine Manual 13.0
Kia,Rio,Benzine,14.0,Manual,Red,240.0,Kia Rio Benzine Manual 14.0
Kia,Rio,Benzine,17.0,Automatic,Blue,258.0,Kia Rio Benzine Automatic 17.0
Kia,Rio,Benzine,17.0,Automatic,Silver,200.0,Kia Rio Benzine Automatic 17.0
Kia,Rio,Benzine,17.0,Manual,Gray,190.0,Kia Rio Benzine Manual 17.0
Kia,Rio,Benzine,19.0,Automatic,Silver,210.0,Kia Rio Benzine Automatic 19.0
Kia,Rio,Benzine,19.0,Manual,Silver,131.5,Kia Rio Benzine Manual 19.0
Kia,Rio,Benzine,20.0,Manual,Black,130.0,Kia Rio Benzine Manual 20.0
Kia,Rio,Benzine,20.0,Manual,Blue,130.0,Kia Rio Benzine Manual 20.0
Kia,Rio,Benzine,20.0,Manual,Dark red,100.0,Kia Rio Benzine Manual 20.0
Kia,Rio,Benzine,20.0,Manual,Red,150.0,Kia Rio Benzine Manual 20.0
Kia,Rio,Benzine,21.0,Automatic,Red,178.0,Kia Rio Benzine Automatic 21.0
Kia,Rio,Benzine,21.0,Manual,Gold,130.0,Kia Rio Benzine Manual 21.0
Kia,Rio,Benzine,21.0,Manual,Green,118.0,Kia Rio Benzine Manual 21.0
Kia,Rio,Benzine,21.0,Manual,Silver,110.0,Kia Rio Benzine Manual 21.0
Kia,Rio,Benzine,22.0,Manual,Bronze,110.0,Kia Rio Benzine Manual 22.0
Kia,Rio,Benzine,22.0,Manual,Gold,107.5,Kia Rio Benzine Manual 22.0
Kia,Rio,Benzine,22.0,Manual,Green,105.0,Kia Rio Benzine Manual 22.0
Kia,Rio,Benzine,22.0,Manual,Red,50.0,Kia Rio Benzine Manual 22.0
Kia,Saipa,Benzine,9.0,Manual,Dark red,87.0,Kia Saipa Benzine Manual 9.0
Kia,Saipa,Benzine,9.0,Manual,Silver,130.0,Kia Saipa Benzine Manual 9.0
Kia,Saipa,Benzine,14.0,Manual,Gold,77.5,Kia Saipa Benzine Manual 14.0
Kia,Saipa,Benzine,28.0,Manual,Dark red,75.0,Kia Saipa Benzine Manual 28.0
Kia,Seltos,Benzine,2.0,Automatic,White,887.5,Kia Seltos Benzine Automatic 2.0
Kia,Seltos,Benzine,3.0,Automatic,White,650.0,Kia Seltos Benzine Automatic 3.0
Kia,Sephia,Benzine,21.0,Automatic,Gold,120.0,Kia Sephia Benzine Automatic 21.0
Kia,Sephia,Benzine,22.0,Automatic,Black,150.0,Kia Sephia Benzine Automatic 22.0
Kia,Sephia,Benzine,22.0,Automatic,Green,180.0,Kia Sephia Benzine Automatic 22.0
Kia,Sephia,Benzine,22.0,Automatic,Silver,137.5,Kia Sephia Benzine Automatic 22.0
Kia,Sephia,Benzine,22.0,Manual,Dark blue,105.0,Kia Sephia Benzine Manual 22.0
Kia,Sephia,Benzine,22.0,Manual,Green,90.0,Kia Sephia Benzine Manual 22.0
Kia,Sephia,Benzine,22.0,Manual,Petroleum,85.0,Kia Sephia Benzine Manual 22.0
Kia,Sephia,Benzine,23.0,Manual,Dark blue,96.66666666666667,Kia Sephia Benzine Manual 23.0
Kia,Sephia,Benzine,23.0,Manual,Dark red,125.0,Kia Sephia Benzine Manual 23.0
Kia,Sephia,Benzine,23.0,Manual,Eggplant,115.0,Kia Sephia Benzine Manual 23.0
Kia,Sephia,Benzine,23.0,Manual,Gold,115.0,Kia Sephia Benzine Manual 23.0
Kia,Sephia,Benzine,23.0,Manual,Gray,130.0,Kia Sephia Benzine Manual 23.0
Kia,Sephia,Benzine,23.0,Manual,Petroleum,110.0,Kia Sephia Benzine Manual 23.0
Kia,Sephia,Benzine,23.0,Manual,Silver,110.0,Kia Sephia Benzine Manual 23.0
Kia,Sephia,Benzine,24.0,Automatic,Bronze,122.0,Kia Sephia Benzine Automatic 24.0
Kia,Sephia,Benzine,24.0,Automatic,Silver,120.0,Kia Sephia Benzine Automatic 24.0
Kia,Sephia,Benzine,24.0,Automatic,White,130.0,Kia Sephia Benzine Automatic 24.0
Kia,Sephia,Benzine,24.0,Manual,Gold,85.0,Kia Sephia Benzine Manual 24.0
Kia,Sephia,Benzine,24.0,Manual,Red,125.0,Kia Sephia Benzine Manual 24.0
Kia,Sephia,Benzine,24.0,Manual,White,100.0,Kia Sephia Benzine Manual 24.0
Kia,Sephia,Benzine,25.0,Automatic,Blue,125.0,Kia Sephia Benzine Automatic 25.0
Kia,Sephia,Benzine,26.0,Manual,Red,135.0,Kia Sephia Benzine Manual 26.0
Kia,Sephia,Benzine,27.0,Manual,Red,125.0,Kia Sephia Benzine Manual 27.0
Kia,Sephia,Benzine,28.0,Manual,Blue,62.0,Kia Sephia Benzine Manual 28.0
Kia,Sephia,Benzine,28.0,Manual,Green,58.0,Kia Sephia Benzine Manual 28.0
Kia,Sephia,Benzine,29.0,Manual,Red,55.0,Kia Sephia Benzine Manual 29.0
Kia,Sephia,Benzine,30.0,Manual,Petroleum,75.0,Kia Sephia Benzine Manual 30.0
Kia,Sephia,Natural Gas,23.0,Manual,Silver,120.0,Kia Sephia Natural Gas Manual 23.0
Kia,Shuma,Benzine,21.0,Manual,Silver,185.0,Kia Shuma Benzine Manual 21.0
Kia,Shuma,Benzine,23.0,Manual,Blue,155.0,Kia Shuma Benzine Manual 23.0
Kia,Shuma,Benzine,23.0,Manual,Gold,115.0,Kia Shuma Benzine Manual 23.0
Kia,Shuma,Benzine,23.0,Manual,Red,135.0,Kia Shuma Benzine Manual 23.0
Kia,Shuma,Benzine,24.0,Automatic,Black,135.0,Kia Shuma Benzine Automatic 24.0
Kia,Shuma,Benzine,24.0,Manual,Black,122.0,Kia Shuma Benzine Manual 24.0
Kia,Shuma,Benzine,25.0,Manual,Black,90.0,Kia Shuma Benzine Manual 25.0
Kia,Shuma,Benzine,25.0,Manual,Gold,115.0,Kia Shuma Benzine Manual 25.0
Kia,Shuma,Benzine,25.0,Manual,Red,88.0,Kia Shuma Benzine Manual 25.0
Kia,Sonet,Benzine,2.0,Automatic,Gray,780.0,Kia Sonet Benzine Automatic 2.0
Kia,Sorento,Benzine,2.0,Automatic,Mocha,1450.0,Kia Sorento Benzine Automatic 2.0
Kia,Sorento,Benzine,2.0,Automatic,Silver,1280.0,Kia Sorento Benzine Automatic 2.0
Kia,Sorento,Benzine,3.0,Automatic,Black,1275.0,Kia Sorento Benzine Automatic 3.0
Kia,Sorento,Benzine,3.0,Automatic,Gray,1100.0,Kia Sorento Benzine Automatic 3.0
Kia,Sorento,Benzine,3.0,Automatic,Silver,1500.0,Kia Sorento Benzine Automatic 3.0
Kia,Sorento,Benzine,4.0,Automatic,Dark blue,1450.0,Kia Sorento Benzine Automatic 4.0
Kia,Sorento,Benzine,4.0,Automatic,White,1200.0,Kia Sorento Benzine Automatic 4.0
Kia,Sorento,Benzine,9.0,Automatic,Silver,600.0,Kia Sorento Benzine Automatic 9.0
Kia,Sorento,Benzine,11.0,Automatic,Bronze,550.0,Kia Sorento Benzine Automatic 11.0
Kia,Sorento,Benzine,13.0,Automatic,Black,495.0,Kia Sorento Benzine Automatic 13.0
Kia,Sorento,Benzine,16.0,Automatic,Silver,470.0,Kia Sorento Benzine Automatic 16.0
Kia,Sorento,Benzine,17.0,Automatic,Black,290.0,Kia Sorento Benzine Automatic 17.0
Kia,Sorento,Benzine,18.0,Automatic,Black,240.0,Kia Sorento Benzine Automatic 18.0
Kia,Sorento,Benzine,19.0,Automatic,Dark blue,280.0,Kia Sorento Benzine Automatic 19.0
Kia,Sorento,Benzine,19.0,Automatic,Gold,280.0,Kia Sorento Benzine Automatic 19.0
Kia,Soul,Benzine,4.0,Automatic,Black,435.0,Kia Soul Benzine Automatic 4.0
Kia,Soul,Benzine,5.0,Automatic,Black,420.0,Kia Soul Benzine Automatic 5.0
Kia,Soul,Benzine,5.0,Automatic,Light grey,450.0,Kia Soul Benzine Automatic 5.0
Kia,Soul,Benzine,6.0,Automatic,Black,560.0,Kia Soul Benzine Automatic 6.0
Kia,Soul,Benzine,6.0,Automatic,Red,650.0,Kia Soul Benzine Automatic 6.0
Kia,Soul,Benzine,7.0,Automatic,Gray,700.0,Kia Soul Benzine Automatic 7.0
Kia,Soul,Benzine,7.0,Automatic,Red,712.5,Kia Soul Benzine Automatic 7.0
Kia,Soul,Benzine,8.0,Automatic,Dark blue,550.0,Kia Soul Benzine Automatic 8.0
Kia,Soul,Benzine,8.0,Automatic,Red,581.6666666666666,Kia Soul Benzine Automatic 8.0
Kia,Soul,Benzine,8.0,Automatic,White,420.0,Kia Soul Benzine Automatic 8.0
Kia,Soul,Benzine,9.0,Automatic,Beige,422.5,Kia Soul Benzine Automatic 9.0
Kia,Soul,Benzine,9.0,Automatic,Black,470.0,Kia Soul Benzine Automatic 9.0
Kia,Soul,Benzine,10.0,Automatic,Silver,380.0,Kia Soul Benzine Automatic 10.0
Kia,Soul,Benzine,11.0,Automatic,Beige,460.0,Kia Soul Benzine Automatic 11.0
Kia,Soul,Benzine,11.0,Automatic,Black,490.0,Kia Soul Benzine Automatic 11.0
Kia,Soul,Benzine,11.0,Automatic,Petroleum,370.0,Kia Soul Benzine Automatic 11.0
Kia,Soul,Benzine,11.0,Automatic,Silver,404.5,Kia Soul Benzine Automatic 11.0
Kia,Soul,Benzine,11.0,Automatic,White,490.0,Kia Soul Benzine Automatic 11.0
Kia,Soul,Benzine,12.0,Automatic,Beige,402.5,Kia Soul Benzine Automatic 12.0
Kia,Soul,Benzine,12.0,Automatic,Black,385.0,Kia Soul Benzine Automatic 12.0
Kia,Soul,Benzine,12.0,Automatic,Gray,455.0,Kia Soul Benzine Automatic 12.0
Kia,Soul,Benzine,12.0,Automatic,Red,365.0,Kia Soul Benzine Automatic 12.0
Kia,Soul,Benzine,13.0,Automatic,Beige,350.0,Kia Soul Benzine Automatic 13.0
Kia,Soul,Benzine,13.0,Automatic,Black,320.0,Kia Soul Benzine Automatic 13.0
Kia,Soul,Benzine,13.0,Automatic,Gray,320.0,Kia Soul Benzine Automatic 13.0
Kia,Soul,Benzine,13.0,Automatic,Light grey,320.0,Kia Soul Benzine Automatic 13.0
Kia,Soul,Benzine,13.0,Automatic,Silver,340.0,Kia Soul Benzine Automatic 13.0
Kia,Soul,Benzine,13.0,Automatic,White,390.0,Kia Soul Benzine Automatic 13.0
Kia,Soul,Benzine,14.0,Automatic,Beige,400.0,Kia Soul Benzine Automatic 14.0
Kia,Soul,Benzine,14.0,Automatic,Silver,290.0,Kia Soul Benzine Automatic 14.0
Kia,Soul,Benzine,14.0,Automatic,White,412.5,Kia Soul Benzine Automatic 14.0
Kia,Soul,Natural Gas,13.0,Automatic,Beige,420.0,Kia Soul Natural Gas Automatic 13.0
Kia,Spectra,Benzine,18.0,Manual,Gray,98.0,Kia Spectra Benzine Manual 18.0
Kia,Spectra,Benzine,19.0,Automatic,Black,175.0,Kia Spectra Benzine Automatic 19.0
Kia,Spectra,Benzine,19.0,Automatic,Silver,230.0,Kia Spectra Benzine Automatic 19.0
Kia,Spectra,Benzine,19.0,Manual,Black,120.0,Kia Spectra Benzine Manual 19.0
Kia,Spectra,Benzine,19.0,Manual,Silver,150.0,Kia Spectra Benzine Manual 19.0
Kia,Spectra,Benzine,20.0,Automatic,Black,125.0,Kia Spectra Benzine Automatic 20.0
Kia,Spectra,Benzine,20.0,Automatic,Green,135.0,Kia Spectra Benzine Automatic 20.0
Kia,Spectra,Benzine,20.0,Manual,Black,135.0,Kia Spectra Benzine Manual 20.0
Kia,Spectra,Benzine,20.0,Manual,Gold,125.0,Kia Spectra Benzine Manual 20.0
Kia,Spectra,Benzine,21.0,Automatic,Silver,182.5,Kia Spectra Benzine Automatic 21.0
Kia,Spectra,Benzine,22.0,Manual,Black,130.0,Kia Spectra Benzine Manual 22.0
Kia,Spectra,Benzine,23.0,Automatic,Gold,135.0,Kia Spectra Benzine Automatic 23.0
Kia,Spectra,Benzine,23.0,Automatic,White,190.0,Kia Spectra Benzine Automatic 23.0
Kia,Spectra,Benzine,25.0,Manual,Red,135.0,Kia Spectra Benzine Manual 25.0
Kia,Sportage,Benzine,0.0,Automatic,Green,1491.6666666666667,Kia Sportage Benzine Automatic 0.0
Kia,Sportage,Benzine,0.0,Automatic,Light grey,1780.0,Kia Sportage Benzine Automatic 0.0
Kia,Sportage,Benzine,0.0,Automatic,Petroleum,1640.0,Kia Sportage Benzine Automatic 0.0
Kia,Sportage,Benzine,0.0,Automatic,Silver,1200.0,Kia Sportage Benzine Automatic 0.0
Kia,Sportage,Benzine,0.0,Automatic,White,1590.0,Kia Sportage Benzine Automatic 0.0
Kia,Sportage,Benzine,1.0,Automatic,Black,1210.0,Kia Sportage Benzine Automatic 1.0
Kia,Sportage,Benzine,1.0,Automatic,Dark red,807.5,Kia Sportage Benzine Automatic 1.0
Kia,Sportage,Benzine,1.0,Automatic,Gray,1424.5,Kia Sportage Benzine Automatic 1.0
Kia,Sportage,Benzine,1.0,Automatic,Light grey,1362.5,Kia Sportage Benzine Automatic 1.0
Kia,Sportage,Benzine,1.0,Automatic,Petroleum,1061.6666666666667,Kia Sportage Benzine Automatic 1.0
Kia,Sportage,Benzine,1.0,Automatic,Red,1300.0,Kia Sportage Benzine Automatic 1.0
Kia,Sportage,Benzine,1.0,Automatic,Silver,1072.2222222222222,Kia Sportage Benzine Automatic 1.0
Kia,Sportage,Benzine,1.0,Automatic,White,1005.8333333333334,Kia Sportage Benzine Automatic 1.0
Kia,Sportage,Benzine,2.0,Automatic,Black,1050.0,Kia Sportage Benzine Automatic 2.0
Kia,Sportage,Benzine,2.0,Automatic,Blue,1113.75,Kia Sportage Benzine Automatic 2.0
Kia,Sportage,Benzine,2.0,Automatic,Bronze,1230.0,Kia Sportage Benzine Automatic 2.0
Kia,Sportage,Benzine,2.0,Automatic,Dark blue,1043.3333333333333,Kia Sportage Benzine Automatic 2.0
Kia,Sportage,Benzine,2.0,Automatic,Dark red,920.0,Kia Sportage Benzine Automatic 2.0
Kia,Sportage,Benzine,2.0,Automatic,Gray,800.0,Kia Sportage Benzine Automatic 2.0
Kia,Sportage,Benzine,2.0,Automatic,Light grey,896.6666666666666,Kia Sportage Benzine Automatic 2.0
Kia,Sportage,Benzine,2.0,Automatic,Petroleum,1007.5,Kia Sportage Benzine Automatic 2.0
